,pair,title,description,link,provider,time_published
81,eur-usd,Traders bet the ECB's rate-cut floodgates are open,"By Yoruk Bahceli and Naomi Rovnick (Reuters) - Traders raised their bets on quick-fire European Central Bank rate cuts on Thursday, taking the bank's first consecutive rate cut in...",https://www.investing.com/news/economy-news/traders-bet-the-ecbs-ratecut-floodgates-are-open-3670111,Reuters,2024-10-18 05:50:40
82,eur-usd,"Morning Bid: Lots of China news, little clarity","By Kevin Buckland A look at the day ahead in European and global markets from Kevin Buckland China is very much the center of attention today, following a barrage of data and...",https://www.investing.com/news/economy-news/morning-bid-lots-of-china-news-little-clarity-3670095,Reuters,2024-10-18 04:36:14
83,eur-usd,"US dollar buoyed by retail sales data, euro falls as more cuts underway",By Karen Brettell and Gertrude Chavez-Dreyfuss NEW YORK (Reuters) - The U.S. dollar surged to a fresh 11-week high on Thursday after data showed U.S. retail sales rose in...,https://www.investing.com/news/economy-news/dollar-hovers-near-11week-high-eyes-on-china-property-briefing-3667566,Reuters,2024-10-17 20:36:16
84,eur-usd,ECB lowers rates and eyes more cuts as economy sags,"By Francesco Canepa and Balazs Koranyi (Reuters) - The European Central Bank cut interest rates on Thursday for the third time this year, saying inflation in the euro zone was...",https://www.investing.com/news/economy-news/ecb-set-for-second-straight-rate-cut-as-economy-stagnates-3667421,Reuters,2024-10-17 18:37:30
85,eur-usd,Portugal stocks lower at close of trade; PSI down 0.51%,"Investing.com – Portugal stocks were lower after the close on Thursday, as losses in the Telecoms, Consumer Services and Utilities sectors led shares lower. At the close in...",https://www.investing.com/news/stock-market-news/portugal-stocks-lower-at-close-of-trade-psi-down-051-3669234,Investing.com,2024-10-17 16:08:00
86,eur-usd,Netherlands stocks higher at close of trade; AEX up 0.66%,"Investing.com – Netherlands stocks were higher after the close on Thursday, as gains in the Oil & Gas, Consumer Goods and Consumer Services sectors led shares higher. At the close...",https://www.investing.com/news/stock-market-news/netherlands-stocks-higher-at-close-of-trade-aex-up-066-3669233,Investing.com,2024-10-17 16:07:32
87,eur-usd,Germany stocks higher at close of trade; DAX up 0.80%,"Investing.com – Germany stocks were higher after the close on Thursday, as gains in the Pharmaceuticals & Healthcare, Industrials and Technology sectors led shares higher. At the...",https://www.investing.com/news/stock-market-news/germany-stocks-higher-at-close-of-trade-dax-up-080-3669227,Investing.com,2024-10-17 16:06:17
88,eur-usd,Belgium stocks higher at close of trade; BEL 20 up 0.63%,"Investing.com – Belgium stocks were higher after the close on Thursday, as gains in the Healthcare, Consumer Services and Industrials sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/belgium-stocks-higher-at-close-of-trade-bel-20-up-063-3669221,Investing.com,2024-10-17 16:05:05
89,eur-usd,Big central banks are firmly in rate-cut mode,"By Naomi Rovnick and Alun John LONDON (Reuters) - Seven of the 10 big developed-market central banks tracked by Reuters have now started easing policy, with expectations of how...",https://www.investing.com/news/economy-news/big-central-banks-are-firmly-in-ratecut-mode-3668812,Reuters,2024-10-17 13:48:09
90,eur-usd,Instant view: ECB cuts key rates again,"LONDON (Reuters) - The European Central Bank cut interest rates for the third time this year on Thursday, pointing out that inflation in the euro zone is now increasingly under...",https://www.investing.com/news/economy-news/instant-view-ecb-cuts-key-rates-again-3668618,Reuters,2024-10-17 13:00:46
91,eur-usd,"ECB cuts rates as expected, says well on track to tame inflation","(Reuters) - The European Central Bank cut interest rates for the third time this year on Thursday in a nod to sluggish economic growth, some softening in an otherwise rock-solid...",https://www.investing.com/news/economy-news/ecb-cuts-rates-as-expected-says-well-on-track-to-tame-inflation-3668520,Reuters,2024-10-17 12:26:20
92,eur-usd,"Factbox-What to expect in 2024: Forecasts for GDP, inflation and other assets",(Reuters) -The U.S. Federal Reserve finally cut its interest rate by an oversized 50 basis points (bps) in its Sept 17-18 meeting that Chair Jerome Powell said was meant to show...,https://www.investing.com/news/economy-news/factboxwhat-to-expect-in-2024-forecasts-for-gdp-inflation-and-other-assets-3668428,Reuters,2024-10-17 11:55:52
93,eur-usd,"Morning Bid: TSMC steadies chip ship, ECB set to ease",A look at the day ahead in U.S. and global markets from Mike Dolan Tech-heavy stock markets are set to breathe a sigh of relief on Thursday as the world's largest chipmaker beat...,https://www.investing.com/news/commodities-news/morning-bid-tsmc-steadies-chip-ship-ecb-set-to-ease-3667889,Reuters,2024-10-17 10:06:53
94,eur-usd,Here's why analysts expect the ECB to cut rates once again in October,A look at the day ahead in U.S. and global markets from Mike Dolan Tech-heavy stock markets are set to breathe a sigh of relief on Thursday as the world's largest chipmaker beat...,https://www.investing.com/news/pro/heres-why-analysts-expect-the-ecb-to-cut-rates-once-again-in-october-432SI-3667812,Investing.com,2024-10-17 09:31:02
95,eur-usd,"Morning Bid: ECB to cut, markets want clues on next move",A look at the day ahead in European and global markets from Tom Westbrook The European Central Bank is expected to make its first back-to-back rate cut in 13 years on Thursday....,https://www.investing.com/news/economy-news/morning-bid-ecb-to-cut-markets-want-clues-on-next-move-3667606,Reuters,2024-10-17 04:35:47
96,eur-usd,Asia FX muted amid China stimulus watch; dollar buoyed by ‘Trump trade’,"Investing.com-- Most Asian currencies were muted on Thursday as investors awaited cues on more stimulus in China, while the dollar steadied at 2-½ month highs amid growing...",https://www.investing.com/news/stock-market-news/asia-fx-muted-amid-china-stimulus-watch-dollar-buoyed-by-trump-trade-3667600,Investing.com,2024-10-17 03:54:21
97,eur-usd,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.79%,"Investing.com – U.S. stocks were higher after the close on Wednesday, as gains in the Utilities, Financials and Basic Materials sectors led shares higher. At the close in NYSE,...",https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-079-3667148,Investing.com,2024-10-16 20:31:06
98,eur-usd,"US dollar rallies on Fed outlook, potential Trump win; inflation weighs on pound","By Gertrude Chavez-Dreyfuss NEW YORK (Reuters) -The U.S. dollar firmed on Wednesday, hitting an 11-week high, as investors ruled out a hefty interest rate cut from the Federal...",https://www.investing.com/news/economy-news/aussie-hit-by-china-stimulus-scepticism-us-dollar-firm-on-fed-outlook-3664988,Reuters,2024-10-16 20:00:55
99,eur-usd,Portugal stocks higher at close of trade; PSI up 0.78%,"Investing.com – Portugal stocks were higher after the close on Wednesday, as gains in the Industrials, Utilities and Financials sectors led shares higher. At the close in Lisbon,...",https://www.investing.com/news/stock-market-news/portugal-stocks-higher-at-close-of-trade-psi-up-078-3666700,Investing.com,2024-10-16 16:08:10
100,eur-usd,Italy stocks higher at close of trade; Investing.com Italy 40 up 0.27%,"Investing.com – Italy stocks were higher after the close on Wednesday, as gains in the Telecoms, Industrials and Utilities sectors led shares higher. At the close in Milan, the...",https://www.investing.com/news/stock-market-news/italy-stocks-higher-at-close-of-trade-investingcom-italy-40-up-027-3666691,Investing.com,2024-10-16 16:07:14
101,eur-usd,Germany stocks mixed at close of trade; DAX down 0.18%,"Investing.com – Germany stocks were mixed after the close on Wednesday, as gains in the Food & Beverages, Media and Financial Services sectors led shares higher while losses in the...",https://www.investing.com/news/stock-market-news/germany-stocks-mixed-at-close-of-trade-dax-down-018-3666689,Investing.com,2024-10-16 16:06:21
102,eur-usd,France stocks lower at close of trade; CAC 40 down 0.40%,"Investing.com – France stocks were lower after the close on Wednesday, as losses in the Consumer Goods, Consumer Services and Healthcare sectors led shares lower. At the close in...",https://www.investing.com/news/stock-market-news/france-stocks-lower-at-close-of-trade-cac-40-down-040-3666688,Investing.com,2024-10-16 16:05:33
103,eur-usd,Belgium stocks lower at close of trade; BEL 20 down 0.21%,"Investing.com – Belgium stocks were lower after the close on Wednesday, as losses in the Consumer Services, Financials and Healthcare sectors led shares lower. At the close in...",https://www.investing.com/news/stock-market-news/belgium-stocks-lower-at-close-of-trade-bel-20-down-021-3666685,Investing.com,2024-10-16 16:05:04
104,eur-usd,Finland stocks lower at close of trade; OMX Helsinki 25 down 0.48%,"Investing.com – Finland stocks were lower after the close on Wednesday, as losses in the Basic Materials, Technology and Oil & Gas sectors led shares lower. At the close in...",https://www.investing.com/news/stock-market-news/finland-stocks-lower-at-close-of-trade-omx-helsinki-25-down-048-3666652,Investing.com,2024-10-16 16:00:05
105,eur-usd,Morocco stocks lower at close of trade; Moroccan All Shares down 0.75%,"Investing.com – Morocco stocks were lower after the close on Wednesday, as losses in the Insurance, Forestry & Paper and Food Producers & Processors sectors led shares lower. At...",https://www.investing.com/news/stock-market-news/morocco-stocks-lower-at-close-of-trade-moroccan-all-shares-down-075-3666491,Investing.com,2024-10-16 15:10:04
106,eur-usd,US dollar gains as US election draws nearer - UBS,"Investing.com - The US dollar has gained more ground as the US presidential election draws near, UBS noted, with the market seeing rising odds of a win for Republican candidate...",https://www.investing.com/news/forex-news/us-dollar-gains-as-us-election-draws-nearer--ubs-3665486,Investing.com,2024-10-16 10:35:07
107,eur-usd,Sell euro rallies around the ECB meeting - Citi,"Investing.com - The European Central Bank holds its latest policy-setting meeting later this week, and Citigroup advises selling any rallies in the euro around this key...",https://www.investing.com/news/forex-news/sell-euro-rallies-around-the-ecb-meeting--citi-3665226,Investing.com,2024-10-16 09:28:53
108,eur-usd,Dollar gains on trimmed rate expectations; sterling  weakens post inflation,"Investing.com - The U.S. dollar edged higher Wednesday, trading near two-month peaks on expectations of modest rate cuts from the Federal Reserve this year, while sterling slumped...",https://www.investing.com/news/forex-news/dollar-gains-on-trimmed-rate-expectations-sterling--weakens-post-inflation-3665176,Investing.com,2024-10-16 08:26:19
109,eur-usd,"ECB could have curbed inflation with earlier rate hikes, DIW says","BERLIN (Reuters) - The European Central Bank has fuelled inflation in the monetary union with policy that is too hesitant, according to a study by the German Institute for...",https://www.investing.com/news/economy-news/ecb-could-have-curbed-inflation-with-earlier-rate-hikes-diw-says-3665179,Reuters,2024-10-16 08:20:36
110,eur-usd,"Wall St ends lower on tech weakness, oil extends slide","By Stephen Culp NEW YORK (Reuters) - U.S. stocks closed down on Tuesday, following world stocks lower as a weak sales forecast from chipmaker ASML (AS:ASML) weighed on tech...",https://www.investing.com/news/economy-news/most-asian-shares-track-wall-street-higher-oil-extends-losses-3662537,Reuters,2024-10-15 23:00:49
111,eur-usd,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.75%,"Investing.com – U.S. stocks were lower after the close on Tuesday, as losses in the Oil & Gas, Technology and Healthcare sectors led shares lower. At the close in NYSE, the Dow...",https://www.investing.com/news/stock-market-news/us-stocks-lower-at-close-of-trade-dow-jones-industrial-average-down-075-3664605,Investing.com,2024-10-15 20:31:09
