,pair,title,description,link,provider,time_published
80,usd-jpy,"Japan CPI inflation grows more than expected in Sept, but off 10-mth high","Investing.com-- Japan consumer price index inflation grew slightly more than expected in September as underlying inflation remained sticky, although the headline figure still fell...",https://www.investing.com/news/economic-indicators/japan-cpi-inflation-grows-more-than-expected-in-sept-but-off-10mth-high-3670020,Investing.com,2024-10-17 23:42:53
81,usd-jpy,"US dollar buoyed by retail sales data, euro falls as more cuts underway",By Karen Brettell and Gertrude Chavez-Dreyfuss NEW YORK (Reuters) - The U.S. dollar surged to a fresh 11-week high on Thursday after data showed U.S. retail sales rose in...,https://www.investing.com/news/economy-news/dollar-hovers-near-11week-high-eyes-on-china-property-briefing-3667566,Reuters,2024-10-17 20:36:16
82,usd-jpy,Big central banks are firmly in rate-cut mode,"By Naomi Rovnick and Alun John LONDON (Reuters) - Seven of the 10 big developed-market central banks tracked by Reuters have now started easing policy, with expectations of how...",https://www.investing.com/news/economy-news/big-central-banks-are-firmly-in-ratecut-mode-3668812,Reuters,2024-10-17 13:48:09
83,usd-jpy,"Factbox-What to expect in 2024: Forecasts for GDP, inflation and other assets",(Reuters) -The U.S. Federal Reserve finally cut its interest rate by an oversized 50 basis points (bps) in its Sept 17-18 meeting that Chair Jerome Powell said was meant to show...,https://www.investing.com/news/economy-news/factboxwhat-to-expect-in-2024-forecasts-for-gdp-inflation-and-other-assets-3668428,Reuters,2024-10-17 11:55:52
84,usd-jpy,Japan stocks lower at close of trade; Nikkei 225 down 0.65%,"Investing.com – Japan stocks were lower after the close on Thursday, as losses in the Precision Instruments, Electrical/Machinery and Machinery sectors led shares lower. At the...",https://www.investing.com/news/stock-market-news/japan-stocks-lower-at-close-of-trade-nikkei-225-down-065-3667658,Investing.com,2024-10-17 06:35:04
85,usd-jpy,"Japan's exports fall for first time in 10 months on China, US slowdown","By Makiko Yamazaki TOKYO (Reuters) -Japan's exports fell for the first time in 10 months in September, data showed on Thursday, a worry for policymakers as any prolonged weakness...",https://www.investing.com/news/economy-news/japan-exports-drop-17-yearyear-in-september-3667546,Reuters,2024-10-17 04:00:52
86,usd-jpy,Asia FX muted amid China stimulus watch; dollar buoyed by ‘Trump trade’,"Investing.com-- Most Asian currencies were muted on Thursday as investors awaited cues on more stimulus in China, while the dollar steadied at 2-½ month highs amid growing...",https://www.investing.com/news/stock-market-news/asia-fx-muted-amid-china-stimulus-watch-dollar-buoyed-by-trump-trade-3667600,Investing.com,2024-10-17 03:54:21
87,usd-jpy,"US dollar rallies on Fed outlook, potential Trump win; inflation weighs on pound","By Gertrude Chavez-Dreyfuss NEW YORK (Reuters) -The U.S. dollar firmed on Wednesday, hitting an 11-week high, as investors ruled out a hefty interest rate cut from the Federal...",https://www.investing.com/news/economy-news/aussie-hit-by-china-stimulus-scepticism-us-dollar-firm-on-fed-outlook-3664988,Reuters,2024-10-16 20:00:55
88,usd-jpy,US dollar gains as US election draws nearer - UBS,"Investing.com - The US dollar has gained more ground as the US presidential election draws near, UBS noted, with the market seeing rising odds of a win for Republican candidate...",https://www.investing.com/news/forex-news/us-dollar-gains-as-us-election-draws-nearer--ubs-3665486,Investing.com,2024-10-16 10:35:07
89,usd-jpy,Dollar gains on trimmed rate expectations; sterling  weakens post inflation,"Investing.com - The U.S. dollar edged higher Wednesday, trading near two-month peaks on expectations of modest rate cuts from the Federal Reserve this year, while sterling slumped...",https://www.investing.com/news/forex-news/dollar-gains-on-trimmed-rate-expectations-sterling--weakens-post-inflation-3665176,Investing.com,2024-10-16 08:26:19
90,usd-jpy,Japan stocks lower at close of trade; Nikkei 225 down 1.87%,"Investing.com – Japan stocks were lower after the close on Wednesday, as losses in the Communication, Power and Automobiles & Parts sectors led shares lower. At the close in...",https://www.investing.com/news/stock-market-news/japan-stocks-lower-at-close-of-trade-nikkei-225-down-187-3665077,Investing.com,2024-10-16 06:35:04
91,usd-jpy,"Asia FX muted amid China stimulus speculation, Fed rate outlook","Investing.com-- Most Asian currencies moved in a tight range on Wednesday as traders digested a recent round of stimulus from China, while the dollar hovered near two-month highs...",https://www.investing.com/news/forex-news/asia-fx-muted-amid-china-stimulus-speculation-fed-rate-outlook-3665003,Investing.com,2024-10-16 03:15:57
92,usd-jpy,"Japan's upcoming stimulus package will be bigger than last year's, spokesperson says","TOKYO (Reuters) - Japan's upcoming stimulus package will be bigger than last year's measures that were financed with a 13 trillion yen ($87 billion) extra budget, a government...",https://www.investing.com/news/economy-news/japans-upcoming-stimulus-package-will-be-bigger-than-last-years-spokesperson-says-3664994,Reuters,2024-10-16 02:31:25
93,usd-jpy,"Wall St ends lower on tech weakness, oil extends slide","By Stephen Culp NEW YORK (Reuters) - U.S. stocks closed down on Tuesday, following world stocks lower as a weak sales forecast from chipmaker ASML (AS:ASML) weighed on tech...",https://www.investing.com/news/economy-news/most-asian-shares-track-wall-street-higher-oil-extends-losses-3662537,Reuters,2024-10-15 23:00:49
94,usd-jpy,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.75%,"Investing.com – U.S. stocks were lower after the close on Tuesday, as losses in the Oil & Gas, Technology and Healthcare sectors led shares lower. At the close in NYSE, the Dow...",https://www.investing.com/news/stock-market-news/us-stocks-lower-at-close-of-trade-dow-jones-industrial-average-down-075-3664605,Investing.com,2024-10-15 20:31:09
95,usd-jpy,US dollar continues uptrend as Fed policy provides lift,"By Gertrude Chavez-Dreyfuss NEW YORK (Reuters) -The U.S. dollar edged higher against most major currencies on Tuesday, resuming the latest uptrend that took it to more than...",https://www.investing.com/news/economy-news/dollar-at-over-twomonth-high-yen-near-150-3662528,Reuters,2024-10-15 19:53:01
96,usd-jpy,"Factbox-What to expect in 2024: Forecasts for GDP, inflation and other assets",(Reuters) -The U.S. Federal Reserve finally cut its interest rate by an oversized 50 basis points (bps) in its Sept 17-18 meeting that Chair Jerome Powell said was meant to show...,https://www.investing.com/news/economy-news/factboxwhat-to-expect-in-2024-forecasts-for-gdp-inflation-and-other-assets-3663185,Reuters,2024-10-15 11:26:08
97,usd-jpy,Dollar slips from highs; euro under pressure after weak inflation data,"Investing.com - The U.S. dollar slipped back from recent highs Tuesday, while benign regional inflation data hit the euro ahead of this week's policy-setting meeting by the...",https://www.investing.com/news/forex-news/dollar-slips-from-highs-euro-under-pressure-after-weak-inflation-data-3662708,Investing.com,2024-10-15 08:29:31
98,usd-jpy,"Japan PM seeks extra budget exceeding 13 trillion yen, Nikkei says",TOKYO (Reuters) -Japanese Prime Minister Shigeru Ishiba said his government is aiming to compile a supplementary budget for the current fiscal year in excess of last year's 13.1...,https://www.investing.com/news/economy-news/japan-plans-extra-budget-exceeding-last-fiscal-year-kyodo-reports-3662545,Reuters,2024-10-15 08:00:57
99,usd-jpy,Japan stocks higher at close of trade; Nikkei 225 up 0.87%,"Investing.com – Japan stocks were higher after the close on Tuesday, as gains in the Shipbuilding, Retail and Transportation Equipment sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/japan-stocks-higher-at-close-of-trade-nikkei-225-up-087-3662616,Investing.com,2024-10-15 06:35:04
100,usd-jpy,"Asia FX weakens, dollar at over 2-mth high on bets of smaller rate cuts","Investing.com-- Most Asian currencies weakened on Tuesday, while the dollar steadied at an over two-month high amid persistent bets that the Federal Reserve will cut interest rates...",https://www.investing.com/news/forex-news/asia-fx-weakens-dollar-at-over-2mth-high-on-bets-of-smaller-rate-cuts-3662544,Investing.com,2024-10-15 03:24:59
101,usd-jpy,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.47%,"Investing.com – U.S. stocks were higher after the close on Monday, as gains in the Utilities, Technology and Industrials sectors led shares higher. At the close in NYSE, the Dow...",https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-047-3662432,Investing.com,2024-10-14 20:35:31
102,usd-jpy,"US dollar climbs to 10-week peak; euro, China's yuan fall","By Gertrude Chavez-Dreyfuss and P.J. Huffstutter NEW YORK (Reuters) -The U.S. dollar touched a 10-week high on Monday in thin trading, extending its weeks-long bullish run sparked...",https://www.investing.com/news/economy-news/dollar-extends-gains-while-investors-parse-chinas-stimulus-plans-3660840,Reuters,2024-10-14 19:55:52
103,usd-jpy,Dollar remains supported ahead of Fed speakers; euro awaits ECB decision,"Investing.com - The U.S. dollar edged higher Monday, holding on to recent gains as traders digested more stimulus announcements from China ahead of comments from a number of...",https://www.investing.com/news/forex-news/dollar-remains-supported-ahead-of-fed-speakers-euro-awaits-ecb-decision-3661062,Investing.com,2024-10-14 09:05:55
104,usd-jpy,Asia FX muted with focus on China stimulus; yuan weakens on soft inflation,"Investing.com-- Most Asian currencies moved little on Monday as traders digested middling cues from China on its plans for fiscal stimulus, while the yuan softened following...",https://www.investing.com/news/forex-news/asia-fx-muted-with-focus-on-china-stimulus-yuan-weakens-on-soft-inflation-3660850,Investing.com,2024-10-14 03:34:05
105,usd-jpy,Japan PM Ishiba says he won't intervene in BOJ's rate policy,"By Leika Kihara TOKYO (Reuters) - Japanese Prime Minister Shigeru Ishiba said on Saturday he would not intervene in monetary policy affairs, as the central bank is mandated to...",https://www.investing.com/news/economy-news/japan-pm-ishiba-says-he-wont-intervene-in-bojs-rate-policy-3660708,Reuters,2024-10-12 07:15:35
106,usd-jpy,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.97%,"Investing.com – U.S. stocks were higher after the close on Friday, as gains in the Financials, Industrials and Consumer Services sectors led shares higher. At the close in NYSE,...",https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-097-3660576,Investing.com,2024-10-11 20:31:16
107,usd-jpy,"Stocks climb on bank earnings boost, US yields dip","By Chuck Mikolajczak NEW YORK (Reuters) -Global stocks rose on Friday, lifted by U.S. bank earnings, and on track for a weekly gain while U.S. Treasury yields were mostly lower...",https://www.investing.com/news/economy-news/asian-shares-set-for-first-weekly-loss-in-five-china-stimulus-eyed-3659005,Reuters,2024-10-11 20:26:10
108,usd-jpy,Dollar edges higher against major currencies as traders weigh US data,By Chibuike Oguh and Alun John NEW YORK/LONDON (Reuters) -The U.S. dollar was flat against major currencies on Friday as markets digested a slew of economic data that supported...,https://www.investing.com/news/economy-news/dollar-bulls-suffer-setback-as-traders-add-to-fed-cut-bets-3659006,Reuters,2024-10-11 20:20:47
109,usd-jpy,"Dollar slips lower, but still on course for weekly gain","Investing.com - The U.S. dollar traded with small losses Friday, but remained on course for weekly gains as traders reassessed likely Federal Reserve rate cuts in the wake of the...",https://www.investing.com/news/forex-news/dollar-slips-lower-but-still-on-course-for-weekly-gain-3659181,Investing.com,2024-10-11 08:32:20
110,usd-jpy,"Asia FX advances, dollar little enthused by hot CPI data","Investing.com-- Most Asian currencies firmed slightly on Friday, while the dollar fell from near two-month highs even as hot consumer inflation data furthered bets on a smaller...",https://www.investing.com/news/forex-news/asia-fx-advances-dollar-little-enthused-by-hot-cpi-data-3659024,Investing.com,2024-10-11 04:20:19
